"Address","Content Type","Status Code","Status","""dunnam"" in HTML","""dunnam"" in Page Text","""dunnam"" in Content Area"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/child-sexual-abuse-prevention-training-for-teachers-and-school-employees/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/prosecution-team-unity/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/common-sex-crime-defenses/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/understanding-statutes-of-limitations-in-texas/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/sexual-allegations-in-divorce/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/texas-court-process/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/police-and-social-services-in-false-allegations/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/child-abuse-defense-articles/introduction-to-false-allegations-of-abuse/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/zero-tolerance-no-drop-policies/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/child-abuse-defense-articles/typical-wrong-reaction-by-the-falsely-accused/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/questions-answers/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/questioning-a-prospective-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/understanding-first-degree-felonies-in-texas-legal-framework-punishments-and-secondary-impacts/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/selecting-the-proper-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/child-abuse-defense-articles/the-elimination-of-constitutional-rights/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/false-allegations/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/domestic-violence-legal-facts/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/diversion-programs-texas/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/dwi-defense-articles/field-sobriety-tests/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/the-domestic-violence-industry/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/legislative-changes-changing-the-rules-to-convict/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/dwi-defense-articles/understanding-texas-alcohol-laws/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/dwi-defense-articles/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/preparing-a-vigorous-defense/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/child-witnesses-in-child-sexual-abuse-cases/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/excluding-some-expert-testimony/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/6-ways-to-beat-a-solicitation-charge-in-texas/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/follow-the-money/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/i-had-the-best-lawyer-what-happened/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/general-criminal-defense-articles/the-falsely-accused-at-trial/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/child-sexual-abuse-allegations-why-lies-multiply/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/do-not-attempt-your-own-defense/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/what-can-happen-when-charged-with-child-sexual-abuse/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/domestic-violence-defense-articles/who-is-the-real-victim-anyway/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/the-right-child-sexual-abuse-attorney/","text/html; charset=UTF-8","200","","0","0","0"
"https://www.dunhamlaw.com/tx/information-center/sex-defense-articles/sec-22-011-sexual-assault/","text/html; charset=UTF-8","200","","0","0","0"
